iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,discriminator_loss,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
10,49.38779592514038,1.8496842730614496,28.37645892498682,316.1346199865303,-10.698696402841653,0.0,0.68909526,1.2824844019355695,0.05,1.4710807800292969,35.632134675979614,0.025396515,0.041857738,0.12742751537640717,0.0,40000,81.17232751846313,0.961191492237152,0.7229145497486488,1.612321475073891,0.0
11,52.71512961387634,5.1152811645413525,69.0378844235753,948.698287292356,-12.501313795369192,0.5,0.6897383,1.4390608990096294,0.05,2.0250422954559326,29.228137016296387,0.025380887,0.038252905,0.6262128802929018,0.5,40000,99.93118000030518,0.8974999002742855,0.735135714730206,8.728102571481225,0.0
12,55.424652338027954,1.7560469701102968,29.08492896111165,350.98721739374986,-10.156529703156936,0.0,0.69017136,1.3850400083722807,0.05,1.8629109859466553,2.848647117614746,0.025109006,0.05286202,0.7391962892746413,0.0,40000,96.66706919670105,1.0438455397756665,0.8870191939204656,11.915192450152079,0.0
13,51.90291404724121,0.9528318610425935,22.76057027835255,174.093027232061,-8.092326945432132,0.0,0.689371,1.2414372875128308,0.05,1.1350386142730713,32.81986737251282,0.025124121,0.047585938,0.7605598464514366,0.0,40000,79.57047986984253,0.7461337012829091,0.6747386017998636,20.04499751431548,0.0
14,45.40829920768738,0.9866430575867647,19.435031694690494,112.05937365816106,-12.499499020793206,0.0,0.6901634,1.2662886591106748,0.05,1.6710073947906494,35.11526799201965,0.024965499,0.04547387,0.7831681675649694,0.0,40000,71.53876304626465,0.8591998988237572,0.6953398598860991,6.98260674836489,0.0
15,50.128236532211304,3.850020198956334,20.903891863094703,130.2063079443355,-8.903849273350382,0.0,0.688437,1.3456243827565777,0.05,1.5944058895111084,35.67429327964783,0.024842314,0.03867667,1.0898533707041058,0.0,40000,75.56021356582642,0.709810559108429,0.598876371540543,9.735644463622656,0.0
16,57.83198380470276,5.7585224832877,45.6685801022967,516.5879489414149,-6.902167610943947,0.5,0.6891092,1.101257720724765,0.05,0.7926580905914307,28.41372013092041,0.024954611,0.069999404,1.5567202819624653,0.5,40000,91.13649463653564,0.8971782936558945,0.6703022865531096,9.948461406243442,0.0
17,62.232155323028564,8.313215482617561,49.06295194789734,444.1099973905976,-8.082567165885129,0.0,0.6876043,1.401933721283027,0.05,1.346118688583374,27.59429955482483,0.024872193,0.04342143,2.232369802027975,0.0,40000,59.10602307319641,0.9170079607387759,0.7777356952767663,35.56225482066461,4.0
18,55.424670696258545,11.506847811550148,58.14642847838501,513.8677467888472,-11.009114932649146,0.5,0.6885892,1.394042644151053,0.05,0.11832070350646973,30.99084162712097,0.025088549,0.044381127,3.1598176029801923,0.5,40000,63.79096722602844,0.8084116601346666,0.7168592405491913,94.17337197448647,4.0
19,48.09908103942871,9.922965485847314,55.25486750494816,573.3298419304708,-12.548831956190263,0.0,0.6873176,1.5467784651902357,0.05,2.0690743923187256,35.464255809783936,0.025012454,0.03462314,3.8361323912669048,0.0,40000,69.05205011367798,0.8605466932842878,0.7696370903766824,20.785779082748263,0.0
20,53.2480411529541,15.5963917048503,86.09833469635043,843.4446679522755,-16.22566478001083,1.0,0.68731487,1.4768644199929304,0.05,1.0847067832946777,31.950618505477905,0.025809553,0.046568714,5.012158322625244,1.0,40000,87.07387495040894,0.8345879140612947,0.7160024079109222,27.636715743084068,0.0
21,55.966076612472534,13.789383459719584,71.27405416283915,849.2233144996658,-13.41681468019903,0.5,0.6872437,1.3812024808927243,0.05,1.1986970901489258,29.310192108154297,0.025026819,0.04496537,5.889880836334679,0.5,40000,67.09774446487427,1.0567272960991496,0.846532895760306,85.78209354714669,8.0
22,60.504316091537476,14.732736400055169,57.87511040163123,428.3935827902247,-10.84924646120855,0.5,0.687039,1.4685221845170249,0.05,1.350055456161499,22.488674879074097,0.025022844,0.03681272,6.774166392706728,0.5,40000,101.14684677124023,0.8107402675689055,0.7423749448242793,67.02509660513199,4.0
23,57.85783338546753,14.879740481245568,54.11639743213028,462.5611150452517,-9.727620270909178,0.5,0.68765664,1.4185220775033691,0.05,1.4885890483856201,17.814046621322632,0.024979824,0.037047427,7.584723801560612,0.5,40000,48.37347054481506,0.6906593723120441,0.5763849242058549,63.939225334269686,4.0
24,58.15813875198364,13.01151713797785,65.15318895850918,790.4450070475419,-14.421123364246114,0.5,0.6875911,1.2300961740626668,0.05,0.863914966583252,27.504602670669556,0.024710856,0.03932668,8.127403135202336,0.5,40000,50.271101236343384,0.8457712425784325,0.5742756117382246,48.4151081606062,4.0
25,56.88741064071655,28.199648449910192,91.93538338721258,625.6640350693417,-11.447396983305614,1.5,0.68782735,1.3828177263082282,0.05,1.0263001918792725,22.336178064346313,0.025002483,0.037725,10.134627666673122,1.5,40000,68.33889842033386,0.9260504915072492,0.6686714901759279,87.91035756034796,8.0
26,59.82332491874695,13.24668763110125,39.4222153597124,239.7167390578042,-12.547001350453314,0.0,0.6880471,1.3981112675394964,0.05,1.3801801204681396,25.265769004821777,0.024892299,0.035908986,10.445833663115936,0.0,40000,75.28758239746094,0.8632583340646951,0.6043431828574857,60.85473396021651,0.0
27,58.716742277145386,19.277445527399095,67.33069105302154,627.003323714159,-9.438845955797225,0.5,0.68847907,1.5387764121958494,0.05,1.601212739944458,25.835968494415283,0.025276605,0.036803987,11.328994849544252,0.5,40000,90.18045377731323,0.7491210338877587,0.5969871305500992,45.36151993282284,0.0
28,59.25837802886963,14.439615234291951,45.571933974418194,351.54920016141733,-12.240262839004174,0.5,0.6876104,1.3708850927704754,0.05,0.292586088180542,26.174723863601685,0.024865089,0.035251778,11.640056888019021,0.5,40000,94.23137998580933,0.7649979948252799,0.5115752830103392,53.11329235442594,4.0
29,49.797664403915405,21.960009075025056,65.13177931934842,664.1106412806362,-10.48820256341227,0.5,0.68814754,1.3411990065475425,0.05,1.2363197803497314,28.411669492721558,0.0249307,0.041222747,12.672052106719626,0.5,40000,61.233216762542725,0.7310836842526892,0.5514537967287028,12.1462437464778,0.0
30,49.04490113258362,22.853760598159035,87.44549152809718,879.0067643432575,-8.100801350330643,0.5,0.6874939,1.4516140482540507,0.05,1.9383606910705566,19.479719638824463,0.024834568,0.03446852,13.690222955863568,0.5,40000,47.90972900390625,0.7628721829948675,0.6086062291430621,31.749746059294196,0.0
31,55.40600275993347,29.474150361933994,94.76973496380857,851.2118035650732,-13.55383112096215,1.5,0.6865344,1.500771733049358,0.05,0.8586041927337646,29.553085803985596,0.025149409,0.034540173,15.268615696470611,1.5,40000,63.75179171562195,0.7109709165197189,0.5949894441046961,41.60286588836931,0.0
32,58.639761447906494,21.816042700394668,59.61494481251839,412.3857079224456,-12.665775199797393,0.0,0.6864713,1.362850569299078,0.05,0.14369606971740723,27.152907133102417,0.025218224,0.034667548,15.923358396863017,0.0,40000,57.44443607330322,0.9980320269675454,0.5853899245795062,19.73241214405839,0.0
33,59.80865526199341,18.89330841282301,66.89163176234963,535.3139237349574,-12.199514022505788,1.0,0.68687844,1.3385157232776366,0.05,1.2291748523712158,12.73671817779541,0.025064109,0.049084324,16.220353398459018,1.0,40000,68.64094996452332,0.7125572183114168,0.6144806879682362,21.42177140532911,0.0
34,57.13966464996338,25.695226326120263,92.05182900160659,1085.1314415076574,-8.500471201816952,1.0,0.6868016,1.3768806198257704,0.05,1.000795602798462,27.709336519241333,0.025013492,0.054391976,17.167840691225145,1.0,40000,81.5205237865448,0.7731604822403597,0.5224201227443666,19.961794546416677,0.0
35,57.97325611114502,34.30551622250373,122.06412368030622,1271.6504321652908,-15.143238238863132,1.5,0.6864956,1.5197155116837426,0.05,1.157583236694336,28.43319606781006,0.024793738,0.034560747,18.881608244353004,1.5,40000,94.79989624023438,0.6707146247769408,0.5107847144694778,25.495878927845578,0.0
36,52.1123366355896,45.08767762257097,167.03633448171962,1496.5322956816183,-10.131710083134367,3.0,0.68536663,1.4218708435678662,0.05,0.7433581352233887,30.829930067062378,0.025105521,0.040133417,21.5022151821748,3.0,40000,65.00228524208069,0.6484675358956029,0.4375178103944788,31.443362318546292,0.0
37,49.46772360801697,41.11800782501742,131.0141629852629,1251.1239391858353,-9.76162107199106,2.0,0.6847447,1.44445215643968,0.05,0.7144496440887451,25.486337900161743,0.02527476,0.035531133,23.463794446459065,2.0,40000,63.170714139938354,0.6441824323546823,0.5005518576811302,20.899593493474132,0.0
38,52.35170316696167,36.81031113930255,111.66715340605606,1204.6295528531593,-12.800124935986148,1.5,0.6853088,1.4464342283323,0.05,0.7457337379455566,10.506788730621338,0.024754848,0.036187354,24.798446115743417,1.5,40000,49.954073429107666,0.7488923763793837,0.5692502567543524,35.29402052655837,0.0
39,48.644612073898315,39.78675448966481,119.51082184626286,1171.999081818543,-12.535352801329175,2.5,0.68503046,1.444906509027119,0.05,1.1909639835357666,23.350484609603882,0.024903877,0.038043216,26.297276953135558,2.5,40000,97.51618671417236,0.7504383415356483,0.6099773620212592,46.84611852879506,0.0
40,55.356903076171875,48.71289123602966,146.2048419343633,1070.8757087788963,-13.678634277410636,3.0,0.68463373,1.407903089693682,0.05,0.7367539405822754,11.85094165802002,0.024912491,0.038617376,28.53883838142497,3.0,40000,85.15830731391907,0.6023047809416234,0.47911419986286036,20.21585194627369,0.0
41,51.40930676460266,60.69683798998331,161.42238443674705,1035.275612175007,-9.725360818869344,4.0,0.6838646,1.4953325599323943,0.05,1.4708302021026611,27.05267095565796,0.024946935,0.033275355,31.754638342280803,4.0,40000,52.40012741088867,0.7279518342704066,0.48781285242583927,25.94328665583596,0.0
42,50.20533061027527,41.426050596724714,113.93919720476987,1002.8325054274554,-12.483281094599375,2.5,0.68427545,1.432579088211635,0.05,1.5202126502990723,27.918023824691772,0.02481049,0.03417029,32.72177956772519,2.5,40000,67.0341477394104,0.8227965507519334,0.5744167499302074,31.099487178780883,0.0
43,55.530298948287964,42.47095175259983,177.35346882294218,1744.6652220576527,-12.208331494232535,2.0,0.68386656,1.5720250512347385,0.05,0.2179405689239502,28.88288712501526,0.025076639,0.04072849,33.696696786212655,2.0,40000,98.80337309837341,0.7316251506557324,0.4974523176842113,33.60357637963954,0.0
44,49.372824907302856,71.86650385864614,186.01658245241552,1231.2483207466096,-17.641939913424945,5.0,0.68372,1.474723779382264,0.05,1.4678032398223877,31.907023429870605,0.02513437,0.035738524,37.51367749345601,5.0,40000,44.71032190322876,0.6015699330533422,0.42723515783287697,26.38550052342929,0.0
45,48.96596336364746,52.80420678929093,147.32385214190634,1042.0927897169663,-12.003603094775054,4.0,0.6835913,1.4737791297213698,0.05,1.770536184310913,25.082476377487183,0.025176635,0.03470127,39.0427304230395,4.0,40000,87.80601263046265,0.5636460720603459,0.43626645405413966,38.47883297921506,0.0
46,54.16380333900452,96.39454613266004,258.0263803729608,2179.866731241372,-9.508080751502,6.0,0.68199,1.5638550089477181,0.05,0.6634819507598877,19.752376794815063,0.024978815,0.033086482,44.777911994001556,6.0,40000,106.07153797149658,0.5811293664277131,0.4788753643006119,97.61827440958133,4.0
47,61.861997842788696,68.93123929307107,180.0699393989199,1077.4338448774492,-11.728348068789217,5.5,0.68306226,1.4101951308477185,0.05,0.02176356315612793,0.7005667686462402,0.025199374,0.03495499,47.19324472390851,5.5,40000,59.32150316238403,0.5560342051293159,0.3819542848609143,29.082391820892735,4.0
48,50.88708233833313,88.30776786678811,214.2120796173145,1873.723513027568,-16.07892759776788,6.5,0.6811708,1.4304638034702122,0.05,1.29854416847229,27.839850664138794,0.0247316,0.03662308,51.30469703819647,6.5,40000,84.40602684020996,0.6998109417902455,0.5163884133795954,40.256812716367676,4.0
49,51.05096435546875,92.14175443165395,225.61879897907392,2352.145162662226,-10.231133720703916,7.0,0.68014,1.5600331143873443,0.05,0.9270458221435547,22.389376878738403,0.025049863,0.03202088,55.38840277754222,7.0,40000,71.0963454246521,0.6413480695646111,0.49900885084501345,67.95886517369993,4.0
50,49.94817566871643,115.70524415938897,294.1578202961946,2255.419936759319,-7.869243188662081,8.5,0.6809085,1.493178313348995,0.05,0.02175760269165039,22.144591808319092,0.025137415,0.034126736,61.4200869157269,8.5,40000,61.217573165893555,0.6467259897283653,0.5057156180149252,20.708098653223445,0.0
51,50.43594551086426,90.20361052596387,239.75439156923852,1997.8440641182838,-11.252523555089544,5.0,0.6807717,1.4723424853839022,0.05,0.44046664237976074,27.922784566879272,0.025078483,0.033621643,64.2984392767506,5.0,40000,72.6664137840271,0.7545274871919798,0.4976469177672176,28.35161690992542,0.0
52,58.48546552658081,112.86912271160682,269.0741850692605,1961.1017938338457,-12.617321385218846,8.0,0.6807287,1.467656224452473,0.05,0.14722776412963867,14.428122758865356,0.02519087,0.0342885,69.15550762023622,8.0,40000,100.02348041534424,0.6389622783405167,0.45732053296820135,39.9637486913136,4.0
53,56.84019470214844,118.09562376236565,261.2760702459069,1744.0697440312074,-16.197562476417424,9.0,0.6800537,1.5227274797010748,0.05,0.2318575382232666,4.836560964584351,0.025189828,0.033328198,74.04951923444916,9.0,40000,80.62371730804443,0.5977890709232914,0.48239895590380116,34.24111669613729,0.0
54,50.7810480594635,124.8734978462353,284.71199475005875,1853.261170416038,-14.886482216989382,10.5,0.6795856,1.5315959264458539,0.05,1.6232070922851562,28.313417196273804,0.025036942,0.032539558,79.13191709562778,10.5,40000,88.00884199142456,0.6421576844620199,0.5176562724368408,31.83407972372593,0.0
55,51.63772416114807,115.22229163914315,265.4216354087461,1604.514876064985,-11.506475407591159,9.0,0.6792387,1.4794302757578248,0.05,1.0003085136413574,22.48104691505432,0.024934039,0.03409388,82.74095454997932,9.0,40000,55.329856634140015,0.5368043879265724,0.44075329719297157,67.51509480328096,4.0
56,51.85562777519226,116.74286236843336,261.82757460554546,1641.7039431471646,-12.289574105404302,10.5,0.67974055,1.4798323075935567,0.05,1.2862656116485596,14.872213363647461,0.024812682,0.03459643,86.14114533182473,10.5,40000,111.24629950523376,0.5715394485767279,0.4486426308599696,87.56199356116953,4.0
57,58.74295520782471,181.87956172691491,346.95089554066533,2142.595702433443,-15.047846064265658,16.0,0.6777385,1.5725557307898985,0.05,1.1166822910308838,15.367637872695923,0.025012024,0.032823347,95.71498697133376,16.0,40000,103.40074157714844,0.5440392810424187,0.46563910946208803,59.96368957614625,4.0
58,54.9291627407074,208.4648521023526,422.54537879369684,2762.1225383303445,-13.149022424372811,16.5,0.6775495,1.5691065316153654,0.05,0.954143762588501,20.660953760147095,0.02481275,0.031830788,106.98997348443564,16.5,40000,95.98820376396179,0.5177296343858039,0.417457749448398,109.33024487232602,8.0
59,56.79809522628784,214.63074178119038,334.9753087897439,1566.5705516550738,-10.838163069048406,22.5,0.67683613,1.539843571313365,0.05,1.049743413925171,17.71199941635132,0.024852429,0.03229227,117.75405031411113,22.5,40000,111.04216980934143,0.5339671907591291,0.3995254823634969,330.32193188245867,32.0
60,54.479830741882324,226.12644785451275,376.5533825286288,1698.5545526135413,-6.510037002044419,21.0,0.67668045,1.4795521238272349,0.05,0.28559350967407227,33.30308198928833,0.024917945,0.034119673,128.5912900681513,21.0,40000,107.87435674667358,0.4463047932494667,0.36048289329612226,231.42852200485729,20.0
61,52.845197916030884,216.66796364244271,402.13918217883247,2585.520803353682,-10.112138920495516,18.0,0.67577165,1.5122761418522928,0.05,2.2493839263916016,11.85133957862854,0.025343113,0.033730857,137.39895742558045,18.0,40000,83.9774980545044,0.5035070438526238,0.39407488894412274,324.64061173665925,28.0
62,54.656022787094116,215.66887850399394,332.65200672066135,1502.137182483224,-11.598780855894843,23.0,0.6757373,1.3553948178575908,0.05,1.688364028930664,30.134891986846924,0.025135977,0.03760525,145.22594953342178,23.0,40000,52.519331216812134,0.5559340169498239,0.3712461418128195,503.85644023270515,40.0
63,51.85418343544006,269.84588196192084,446.78102228794796,2806.7238920379973,-14.589237616929214,25.0,0.6741102,1.5392925944091715,0.05,0.8672819137573242,33.891289710998535,0.02493282,0.032813583,157.68794277627168,25.0,40000,67.97788691520691,0.5177160891247375,0.41223070417743557,504.7800336318618,40.0
64,50.00676918029785,345.2513621375707,514.3507880680213,2468.0943102858887,-12.39563980220737,30.0,0.6741122,1.5271996774645302,0.05,0.7702064514160156,23.31370735168457,0.025122909,0.03261334,176.44428471240158,30.0,40000,84.85559582710266,0.3962743740503842,0.3285351207498369,467.0179673707053,44.0
65,55.4234881401062,287.5020868881904,462.70663903301033,2550.665516225769,-15.44890121076784,24.0,0.67462206,1.4892354839495017,0.05,0.7784242630004883,25.32161259651184,0.02505386,0.03392685,187.55006492998046,24.0,40000,86.68564987182617,0.49603308607634716,0.38806408383259544,689.5241416295371,44.0
66,54.252065658569336,344.4661031645094,520.0155571043233,2318.0646475109893,-13.166364679761768,30.0,0.6724215,1.5486020143137165,0.05,0.8338947296142578,24.017268896102905,0.024982173,0.03252821,203.24166875343337,30.0,40000,55.266812324523926,0.43555208441509785,0.3533994080584501,614.991030587518,48.0
67,53.874282360076904,355.0978852488167,507.59955905315456,2517.883728559583,-10.011554486194331,31.0,0.6719089,1.523282974025585,0.05,0.456148624420166,27.227957487106323,0.025167232,0.0327736,218.42729040297172,31.0,40000,96.78972864151001,0.40221651504488715,0.3496966437696034,481.1983677450322,40.0
68,55.698643922805786,419.17445550517505,573.4632231561025,2693.5517398892525,-12.835431800939675,35.0,0.67179257,1.5443987494275226,0.05,0.33139824867248535,27.873013734817505,0.025299102,0.0325249,238.50200691319205,35.0,40000,85.17661142349243,0.3952613012681425,0.3250501275194831,493.70811260922494,44.0
69,65.8158929347992,469.0466709848985,626.2805147435482,2531.704279658363,-15.993903853836178,39.0,0.6718282,1.4945372658118314,0.05,0.9052932262420654,21.185434341430664,0.025140136,0.032986443,261.55647332036267,39.0,40000,99.63921737670898,0.35771993301038857,0.3053993730087249,698.6619299165485,56.0
70,71.1956434249878,536.0184803183795,648.7869329065783,2803.6087838976778,-11.202311019664991,45.5,0.66917133,1.4312271574719218,0.05,0.021468162536621094,0.6600186824798584,0.025155174,0.034663096,289.00267402016436,45.5,40000,10.358011245727539,0.35850452257865345,0.30071885719374175,731.3981574389965,56.0
71,50.66572833061218,443.06936594426764,596.031256360422,3336.029723332373,-10.864735025291454,38.0,0.67149806,1.4788830547029566,0.05,1.4591717720031738,26.067639589309692,0.025180457,0.033880286,304.4093432125747,38.0,40000,56.92485952377319,0.3984938207932845,0.3393433083232769,662.5018582119627,44.0
72,53.712639808654785,555.2742963501302,641.063481999469,3516.3188376165017,-10.515813436893536,47.0,0.6682795,1.4772654439736295,0.05,1.3671326637268066,24.198686361312866,0.025164515,0.034229334,329.4958385263302,47.0,40000,107.91013288497925,0.35404291860087433,0.283279696790698,790.3821917593418,56.0
73,56.81169867515564,665.5719976725997,733.086675321428,2691.2607071093553,-11.939742206325233,50.5,0.66705346,1.5038051277275506,0.05,1.8124234676361084,29.231377840042114,0.02498783,0.03299923,363.1034544409572,50.5,40000,75.04330492019653,0.314910830328858,0.25795056416721934,585.6558686746829,56.0
74,69.49995923042297,733.9774570503395,732.2667410491559,3261.8003943428084,-6.849977607482841,57.0,0.66477376,1.4364181158899367,0.05,0.16727423667907715,18.203423738479614,0.02542927,0.035200905,400.19085470189543,57.0,40000,102.39076232910156,0.3028971991525786,0.23194281189101462,826.3827653509528,52.0
75,70.77752208709717,944.7812091422785,911.9778920667544,3827.65747148323,-9.484433467925916,63.0,0.6641615,1.4716094714939523,0.05,0.7931921482086182,11.422424793243408,0.025161289,0.03368848,454.6498901459338,63.0,40000,52.27827739715576,0.29922767553857377,0.21851017933478162,1023.8635201502907,72.0
76,54.43273115158081,878.3501326501226,894.521679605018,3548.919067676895,-9.636454248403954,54.5,0.66508985,1.4123067406152847,0.05,2.4356751441955566,21.46468448638916,0.025298856,0.035400447,497.0199143963527,54.5,40000,44.938971757888794,0.25243312232213455,0.2126717482898439,1214.4824778766447,76.0
77,55.62195920944214,1030.6602675714294,941.3320517413322,3267.6766827934143,-15.28945082145296,62.0,0.6632283,1.3637496515433205,0.05,1.1738975048065186,27.775038242340088,0.025588656,0.03646181,550.3839497138604,62.0,40000,66.8101110458374,0.22905939870385109,0.19723406289995934,1049.2244661387858,72.0
78,59.5970401763916,1201.795751451105,921.7845937084037,3592.595951957661,-12.122672751590027,73.0,0.65945125,1.5044898993384912,0.05,0.46108174324035645,24.281299591064453,0.024745392,0.03252701,615.5251298875849,73.0,40000,83.25131702423096,0.19739050965449814,0.16142757267957142,965.539271068806,76.0
79,63.92634439468384,1201.8450671353637,946.7297484422315,3366.3336252495337,-12.370987214234164,71.0,0.66019046,1.4464033401150074,0.05,0.7110259532928467,21.741446495056152,0.025146043,0.03384704,674.1571236123627,71.0,40000,83.9241828918457,0.1871057452652279,0.16190784641038067,1277.7931865137457,80.0
80,61.825655460357666,1296.4631305559878,1008.8060459546431,3761.8045387237194,-20.210097138004254,72.5,0.65928566,1.4531059539834559,0.05,0.7429659366607666,17.995718240737915,0.025307504,0.03361953,736.3877243067252,72.5,40000,84.36738467216492,0.19842575212185096,0.16519551069005695,1462.636539488988,76.0
81,60.78849983215332,1308.2911192958404,960.9808614471159,3467.5967206399027,-10.107619321526647,73.5,0.65751535,1.4582663080883886,0.05,1.045978307723999,6.766745090484619,0.025468575,0.034091696,793.5780638056368,73.5,40000,85.22897028923035,0.19380723149487702,0.1682678097158644,1585.334204784815,88.0
82,59.4759521484375,1570.993620527111,1038.9026982460673,3732.68102124754,-6.511111997472791,77.5,0.6548852,1.4315814214832572,0.05,0.2104785442352295,20.315967559814453,0.025223223,0.034357563,871.3196194777843,77.5,40000,78.32865595817566,0.16289529990054996,0.1405607099191386,1426.280201715518,80.0
83,58.3650963306427,1590.1077993323945,1064.1864002194018,3853.7643042037007,-10.28975265327625,76.0,0.65520394,1.4799053516971685,0.05,1.0388648509979248,19.716188669204712,0.0251354,0.03334614,943.1984374632452,76.0,40000,61.33927321434021,0.14993862988252568,0.13047576359391583,1558.8693077898338,92.0
84,60.5448272228241,1669.9382098720844,1115.3251445427707,4010.6930452484503,-6.345945590738961,76.0,0.65446043,1.46255000928968,0.05,1.170802354812622,16.983693599700928,0.025067504,0.03334583,1015.8724147041291,76.0,40000,113.75173449516296,0.13857307829494017,0.11773151759673307,1950.5454183904733,88.0
85,65.29939270019531,1656.6141556145064,1143.7639558755145,3855.8848805968914,-6.129000352526624,74.5,0.65377617,1.4176238850670726,0.05,0.048796892166137695,0.9111752510070801,0.025175614,0.03495918,1079.946588795167,74.5,40000,92.28943347930908,0.13802132021448094,0.12135741981248513,1932.5326212007628,88.0
86,65.16248774528503,1728.121826882123,1153.0772950307212,4221.8977741910985,-15.486108086072466,77.5,0.6531381,1.4077382334858282,0.05,0.7996888160705566,32.31888127326965,0.02482127,0.03426781,1144.7641126038625,77.5,40000,87.1268801689148,0.1337668251009037,0.11617071090608067,1693.2737508732773,84.0
87,59.79069375991821,1961.4051774888585,1151.154455359497,3838.697266755639,-13.64624653158328,82.0,0.64976776,1.4408905353468588,0.05,0.6894583702087402,1.8600621223449707,0.025118126,0.034239355,1226.4282190923623,82.0,40000,42.83689260482788,0.11462224494131949,0.09226290288402021,1954.2253072913245,92.0
88,53.26647233963013,2046.0266202919984,1132.0468971936134,4339.374803400739,-3.4546619498862934,84.0,0.6486925,1.37826405772176,0.05,0.8906168937683105,35.21701002120972,0.025415549,0.034953315,1308.388059212326,84.0,40000,108.77521276473999,0.11317239837301235,0.09575393134088474,1803.2679832819651,92.0
89,67.1047010421753,2291.892092500947,1041.3048089317672,4152.55151103276,-11.403487644305246,89.0,0.64351404,1.4738636254061777,0.05,1.277186393737793,11.68759560585022,0.025234848,0.034201235,1406.7384625411883,89.0,40000,38.477495193481445,0.09206775657691445,0.07649072953031368,2415.1987916845233,96.0
90,65.36446404457092,2253.647841167969,1018.8225129304377,4118.987661659486,-3.9564587616218354,90.5,0.6448424,1.4093278779886373,0.05,1.351957082748413,19.546140670776367,0.02515661,0.034071214,1491.4294004038663,90.5,40000,71.73532581329346,0.08856929843373589,0.07622898522851775,2224.1711944657577,88.0
91,64.8989884853363,2376.8286012116855,1186.8656131280595,3868.628665162739,-5.533114628918825,85.0,0.6463758,1.438596619941008,0.05,2.381258964538574,10.252954959869385,0.024969155,0.03512009,1579.9693204846485,85.0,40000,39.04343128204346,0.08308828010333034,0.06892627564537569,2191.095858125102,88.0
