iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
55,19.448771238327026,163.70715456693026,282.7881474000773,1621.4640030328571,-16.33644015428948,13.5,194.0041648700727,0.05,0.1106560230255127,0.559011697769165,0.025196081,0.026338074,90.41008460384612,13.5,40000,4.4835755825042725,0.5669854770204109,0.468030907376068,232.4383475711262,16.0
56,20.593856811523438,189.4465180397454,343.3093857503285,2216.489969026273,-17.22879063005468,16.0,220.69650749428405,0.05,0.028071165084838867,0.4887423515319824,0.02534552,0.022666564,100.31372794743605,16.0,40000,10.318830490112305,0.5686920075548334,0.4355709116302008,160.18508261792286,12.0
57,20.73522424697876,207.29581406363314,346.358746015793,1816.757790949707,-10.257051647964575,19.5,195.5802720097184,0.05,0.6820716857910156,19.395400285720825,0.025113763,0.025461283,111.01193655905575,19.5,40000,16.37853479385376,0.5110913518766733,0.38381633568730783,226.98914469815037,12.0
58,19.453887939453125,238.82250861712316,409.096892066832,2170.8944551961945,-12.022804835225632,20.0,222.86057541229573,0.05,0.03082895278930664,0.5817434787750244,0.025090983,0.022373296,123.7929937648625,20.0,40000,5.982848644256592,0.5415438644384563,0.455474095482077,193.48801156700304,16.0
59,19.819111824035645,219.49708830893178,330.53873494795573,2142.8002532846363,-14.12584075552549,23.5,207.38547289640465,0.05,0.24445390701293945,0.7962396144866943,0.025111515,0.02385958,133.36340321926943,23.5,40000,30.742232084274292,0.5918783854002645,0.4492548510948752,467.828504401502,44.0
60,18.478156089782715,252.6850072087678,390.4037577603686,2039.9959435695423,-8.931086474363568,23.0,204.01292005314897,0.05,0.026766300201416016,0.8860476016998291,0.02514656,0.025015587,145.29556361821926,23.0,40000,5.621527194976807,0.48911627063181773,0.40367243715126466,307.75013384719966,36.0
61,17.669987201690674,265.6519839140328,404.93444174559227,1725.3529224661715,-12.480325862306577,25.0,210.59631445076374,0.05,0.04201030731201172,0.49155259132385254,0.025078043,0.024465123,157.33120564780063,25.0,40000,12.379021644592285,0.5142657798526876,0.40371165473329773,413.16251638182354,24.0
62,19.774988651275635,260.5247256092662,453.75585310300147,3019.225230690548,-12.893378518033382,22.0,198.24118696842206,0.05,0.030660152435302734,0.5055224895477295,0.02511768,0.02538336,167.6505576439472,22.0,40000,18.902774333953857,0.5267057427271744,0.44010846419322813,341.51608530876956,28.0
63,18.50637197494507,304.99127411788146,468.97175061650773,2749.5383383547714,-5.6611462007079565,30.5,210.29373578064119,0.05,1.261779546737671,22.175745010375977,0.025138967,0.023931185,181.38462929134064,30.5,40000,76.45339560508728,0.464768934872026,0.3749670912481642,406.19375154735116,32.0
64,18.650285005569458,371.78427046252835,515.0650751495806,2543.9497895916084,-9.427149857654523,30.0,203.23325180622962,0.05,0.23087215423583984,22.030574083328247,0.02521412,0.024965072,200.42459340845943,30.0,40000,60.655091762542725,0.4349798629964675,0.3655588388829897,386.71133475828765,28.0
65,22.367486476898193,417.7389853081386,571.4925449271503,2802.3862800906995,-5.782220353869665,34.0,212.4841026195043,0.05,0.10015106201171875,3.8477163314819336,0.02511623,0.023661677,222.15603259842734,34.0,40000,4.338345289230347,0.4732085225573752,0.3582342082824157,366.04795555709717,36.0
66,23.094371795654297,370.5185912747869,547.7657222923841,2658.9732278572023,-15.47673508059706,34.5,205.43610567290625,0.05,0.02857828140258789,0.5604667663574219,0.0248952,0.024557797,236.99228846606331,34.5,40000,4.314613103866577,0.4187637466004694,0.33307148527025515,512.0453286062136,40.0
67,22.290855407714844,419.32326992630345,583.3371111292109,2873.974017943008,-9.302710518676404,35.0,211.47472541609588,0.05,0.027163267135620117,0.5338473320007324,0.025021864,0.023273049,255.22538661208733,35.0,40000,4.212479829788208,0.42038439294807833,0.3239065926226121,639.9080326587303,48.0
68,21.179516792297363,363.49217793412174,528.7743630917777,2398.8292652697187,-12.314327740433296,31.0,197.83846259295393,0.05,0.026792049407958984,0.5392265319824219,0.02513971,0.02509479,266.05206574429076,31.0,40000,5.121360778808594,0.40801551345305603,0.3227712115028644,644.4101842841228,52.0
69,19.903018951416016,362.06943305919845,492.8190217612851,1933.2445736035204,-6.819608490392284,33.5,206.9933722527499,0.05,0.031719207763671875,0.5377919673919678,0.025012363,0.024422178,275.6538024757815,33.5,40000,4.375603199005127,0.38659332131736673,0.31803058377032994,643.4035681089622,48.0
