iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
49,9.855289459228516,-6.191349442050309,12.772491310016884,71.4213126556152,-44.22874606833144,0.0,2.3707822533683993,0.05,0.04463362693786621,1.140915870666504,0.025198406,0.023069162,-6.284211799822755,0.0,40000,5.252769947052002,0.3993746429170975,0.32904933641206535,-2.4593670482173438,0.0
50,10.045209884643555,-9.71922681603138,22.586441866128105,25.42869347360985,-209.05396416552654,0.0,2.0105874436152606,0.05,0.10931515693664551,1.061203956604004,0.025656305,0.022428913,-6.627713301443617,0.0,40000,4.604540586471558,0.4063803057582933,0.2659045909302756,-2.5508211166233727,0.0
51,10.127814531326294,-6.940861180016063,19.74626390882177,62.78490637651555,-208.80847838191733,0.0,2.1224392530464016,0.05,0.061812400817871094,1.4435887336730957,0.025371743,0.02478796,-6.659028089300861,0.0,40000,4.532015800476074,0.7293142092540259,0.3328434551381826,-2.6355404836413423,0.0
52,10.297136783599854,-5.309088833813471,28.425771858999386,293.1519711005749,-216.3687383856401,0.0,2.1272413634242664,0.05,0.03557181358337402,1.0055274963378906,0.024666019,0.028609738,-6.524034163752122,0.0,40000,4.4578258991241455,0.5376144864270431,0.45718079388783206,-2.6456416928892366,0.0
53,9.865210771560669,-4.056284880706758,11.76911735135009,74.43702063812648,-48.42989854101733,0.0,2.2604944507797335,0.05,0.03786039352416992,0.944788932800293,0.024488745,0.022002608,-6.277259235447586,0.0,40000,4.831549882888794,0.5056584959757437,0.38681524774557735,-2.677766076491587,0.0
54,10.064303874969482,-6.195066280705816,16.101375555691206,146.21191351398943,-85.01182801036295,0.0,2.3480873936817237,0.05,0.051906585693359375,1.255403995513916,0.025432624,0.023795217,-6.269039939973409,0.0,40000,4.6584227085113525,0.45016198840117416,0.4026727858575543,-2.801411094992142,0.0
55,10.162306547164917,-5.62794128208812,12.215195266733613,22.706989546200507,-99.95723127871784,0.0,2.3400916395784535,0.05,0.040096282958984375,1.0689175128936768,0.025061768,0.02110365,-6.20493007418488,0.0,40000,4.438812732696533,0.38172116582669935,0.2684414440181594,-2.973164389964781,0.0
56,10.166386842727661,-5.57557140274847,10.80642060160964,20.71904695452063,-68.90098576509635,0.0,2.477627487119621,0.05,0.034737348556518555,1.0457780361175537,0.024943043,0.019634385,-6.141994207041239,0.0,40000,5.024635076522827,0.32344105512852794,0.2680734938801605,-2.9897572039628706,0.0
57,10.0048348903656,-2.3444991746646577,37.67779874739833,513.5211030073203,-40.19129222326737,0.0,2.53598698560553,0.05,0.04674816131591797,1.3135275840759277,0.024773382,0.02543008,-5.762244703803581,0.0,40000,4.793578147888184,0.8981338436016336,0.7716677202971656,-3.020118249269691,0.0
58,10.100844144821167,-4.50292844756058,12.720126348897406,57.9056384047196,-78.51510793630345,0.0,2.250041959409369,0.05,0.041500091552734375,1.180600643157959,0.024456747,0.023434702,-5.636313078179281,0.0,40000,4.718620300292969,0.5011426519703543,0.40222206077786044,-2.846898086577091,0.0
59,9.935452461242676,-5.637692844273651,10.959449051793378,45.515083192689175,-44.982557801232836,0.0,2.3136436269996867,0.05,0.06094479560852051,1.119966745376587,0.024931246,0.021578388,-5.6364510547887186,0.0,40000,4.575647830963135,0.33612599926572223,0.25864609010856354,-3.0171950949086725,0.0
60,10.240780353546143,-6.3047903358477875,12.226531668081543,35.041784226069076,-84.3108722090006,0.0,2.4925148626208595,0.05,0.039222002029418945,1.2208752632141113,0.025688741,0.020031463,-5.703284982894625,0.0,40000,4.706835985183716,0.2762535957182549,0.22094780282277743,-3.0719694468711736,0.0
61,10.170327186584473,-4.357633028239244,15.377158394249005,52.395982486386984,-164.51355791640358,0.0,2.1640532698037185,0.05,0.048616886138916016,1.168724536895752,0.025366459,0.022254786,-5.568719787429088,0.0,40000,4.518158674240112,0.4049277217801583,0.33049953947803973,-3.0278659528939253,0.0
62,9.92156982421875,-5.56500956740503,10.871196738648898,37.9108556495708,-60.332173993749336,0.0,2.357771557101221,0.05,0.046163320541381836,1.0481793880462646,0.024875307,0.020950794,-5.568348765426682,0.0,40000,4.508175373077393,0.35289721938277174,0.28454325632860467,-2.9593615157434483,0.0
63,10.13685131072998,-4.110996174754885,9.951785722489586,25.008916833660297,-61.80857295235713,0.0,2.303103881201526,0.05,0.04070305824279785,1.0521154403686523,0.025113117,0.022296252,-5.422613506359503,0.0,40000,4.602810859680176,0.3614354618377512,0.2834455665188717,-2.990752344990101,0.0
64,10.842146635055542,-3.6274712619664347,17.023785103848237,126.83294035735476,-40.20613381170977,0.0,2.6897113886225914,0.05,0.03863263130187988,1.0880963802337646,0.025061734,0.021271132,-5.2430992819201965,0.0,40000,5.281612396240234,0.5915359897649229,0.49900886787219084,-3.0015842197397316,0.0
65,10.24961256980896,-5.186071138693652,17.733359377021237,121.93064859111215,-164.28255803156884,0.0,1.883062719276936,0.05,0.07029342651367188,0.9876534938812256,0.023967257,0.026041837,-5.2373964675975415,0.0,40000,4.826679706573486,0.5151713867282914,0.3236709584090621,-3.1517089569361643,0.0
66,10.389434337615967,-4.78513288966084,16.238586202002313,116.70627724100297,-83.99264228378502,0.0,2.103487777578989,0.05,0.03834795951843262,1.117295503616333,0.02460507,0.027317826,-5.192170109803872,0.0,40000,5.682275772094727,0.6100566309111312,0.4261328996884162,-2.863719007081764,0.0
67,10.86513900756836,-5.271864949530978,15.359614869601128,38.16174702073224,-172.59059666724434,0.0,1.7766803921349312,0.05,0.034393310546875,1.0991325378417969,0.025637161,0.023952525,-5.200139593776583,0.0,40000,5.5993733406066895,0.4471478305307721,0.2705949950369004,-3.084830694115224,0.0
68,9.867613077163696,-4.5659899674120785,13.934936099754008,39.2696592305269,-136.1776517026535,0.0,2.316643165812725,0.05,0.06037282943725586,0.986201286315918,0.025221124,0.021064471,-5.136724631140133,0.0,40000,4.608806371688843,0.3448384017437913,0.25913747519229713,-3.0405145876825794,0.0
69,10.09504246711731,-5.922559463201021,14.581376571242075,63.26365778332633,-94.6312950343199,0.0,2.2745674478083515,0.05,0.0487065315246582,1.1554417610168457,0.025219074,0.022885362,-5.215308114346222,0.0,40000,5.104140043258667,0.3883776262644097,0.28254171299903896,-3.1960921198177283,0.0
70,10.597078561782837,-4.852854388079604,14.228907842685633,122.51851884683462,-61.82730871925159,0.0,2.266709952932075,0.05,0.05767011642456055,1.0303325653076172,0.024964966,0.02397135,-5.1790627417195605,0.0,40000,4.6284754276275635,0.502530217662412,0.39939404694936176,-3.0283110053324505,0.0
71,9.800091028213501,-6.358669829688562,16.569071421394465,124.38606639004577,-94.09397288961237,0.0,2.335559286487325,0.05,0.05356955528259277,0.9622538089752197,0.024716299,0.02372266,-5.297023450516461,0.0,40000,5.3003458976745605,0.42090424952277466,0.30493637753154584,-3.6789731770297607,0.0
72,10.153174638748169,-6.826472349065612,14.627354841120821,19.873354768079174,-153.89243368914126,0.0,2.2302013391637794,0.05,0.03837227821350098,0.9789731502532959,0.025679138,0.021710362,-5.449968340371376,0.0,40000,4.526081323623657,0.3643727217720921,0.26974281875489003,-2.9516699460339253,0.0
73,10.693928718566895,-6.814855695614304,11.475050232519145,18.420611242636628,-70.77042802213064,0.0,2.5232843107472447,0.05,0.04843711853027344,1.1501858234405518,0.02537136,0.019932453,-5.586457075895669,0.0,40000,4.488496780395508,0.2813970087426791,0.2073626290696325,-2.658652379137277,0.0
74,10.159983158111572,-3.8311360774031638,13.51047535894798,54.22910281476418,-95.81401784235894,0.0,2.4702411659383485,0.05,0.03319907188415527,0.9989197254180908,0.025294928,0.02080188,-5.410924976046418,0.0,40000,4.434753894805908,0.45152853709470775,0.3305002390129569,-2.908094435555686,0.0
75,10.550394058227539,-5.79170303563385,10.485310845980464,45.48309614244367,-55.382328082538336,0.0,2.3377191237083577,0.05,0.05083870887756348,1.0289239883422852,0.025001453,0.021819536,-5.449002782005161,0.0,40000,5.052865266799927,0.41930593281191947,0.2632222419377194,-2.891436548290134,0.0
76,10.734435081481934,-5.256334221218104,11.968813297252217,66.08421570437297,-87.86029544614215,0.0,1.5425158124857923,0.05,0.05490875244140625,1.276123046875,0.024745893,0.027292702,-5.4297359259264555,0.0,40000,5.128862619400024,0.5536413801174469,0.3543472110605221,-3.404979881234118,0.0
77,10.110264539718628,-5.3048165941185195,10.687277660073743,26.594766806972203,-53.55632716055939,0.0,2.3314990881914186,0.05,0.041510820388793945,1.0814392566680908,0.024712522,0.021653686,-5.417243992745663,0.0,40000,4.740023851394653,0.341556417265456,0.25639626309711655,-3.796543726506101,0.0
78,10.303776025772095,-4.146732006771114,10.257987413106632,60.88343652553538,-33.50316619689292,0.0,2.5287374458369607,0.05,0.0477755069732666,1.0744657516479492,0.02485606,0.020667985,-5.290192794148208,0.0,40000,5.402932167053223,0.4386086647605167,0.3587658646711306,-4.5634412464932055,0.0
79,10.243277549743652,-2.9438118055522637,13.546937814922181,116.67330319116877,-56.38755843355546,0.0,2.5612604615552534,0.05,0.0807790756225586,1.9569318294525146,0.024847943,0.02200356,-5.055554695288613,0.0,40000,5.330910921096802,0.5385825431106894,0.4375301363587304,-3.2235656939124535,0.0
80,10.317696809768677,-4.435619800171546,9.632960257405756,23.87111917804407,-49.288461210901104,0.0,2.3978323536362156,0.05,0.034827470779418945,1.0114026069641113,0.025130568,0.019752221,-4.993561205776906,0.0,40000,5.158771514892578,0.7264774505607983,0.3239840239106684,-2.549589007616683,0.0
81,10.076087474822998,-4.097428421375168,10.65122185858126,32.31958197076947,-79.53661517560622,0.0,1.9153171416551853,0.05,0.07519698143005371,1.112426996231079,0.025924062,0.021737542,-4.903947927336732,0.0,40000,4.7929441928863525,0.45158408753867224,0.3380537042186271,-2.6912633377212227,0.0
82,10.365040302276611,-3.9791026175766824,14.840958722875849,74.84940309539535,-102.70463842625712,0.0,1.92825501253364,0.05,0.036298513412475586,1.0247864723205566,0.024880843,0.022129705,-4.811463396360728,0.0,40000,5.63773775100708,0.5093545795851383,0.3169003196197294,-2.578476593738169,0.0
83,10.341543197631836,-7.112159167868343,23.38474724762921,18.96767924112411,-300.06507959932253,0.0,1.779977381674976,0.05,0.05267596244812012,1.1283330917358398,0.02492994,0.021884855,-5.041532973511489,0.0,40000,4.668858766555786,0.3978316764643673,0.29499712102097847,-2.74450545007453,0.0
84,9.875312805175781,-5.709522192380144,12.434685659726767,76.37667666656202,-72.59522227501164,0.0,2.3382301950855977,0.05,0.11644196510314941,1.8787000179290771,0.024869284,0.021397589,-5.108331895398355,0.0,40000,4.701590061187744,0.4303507602247314,0.3356972899757985,-2.7071846816930893,0.0
85,10.20810079574585,-3.9453760290192643,8.946381283173606,17.41700219867843,-39.15717895116464,0.0,2.5648929767703272,0.05,0.04323148727416992,1.2262332439422607,0.025142489,0.019154977,-4.992036308760446,0.0,40000,5.429143190383911,0.35827495191529257,0.2591159836317598,-2.9750888000025064,0.0
86,10.253820180892944,-4.63055278857981,10.688626554335666,34.2982882012903,-58.35918559351414,0.0,2.4424986733671505,0.05,0.03216266632080078,1.0921995639801025,0.025114514,0.02042398,-4.955887956742383,0.0,40000,4.56999659538269,0.4376846864016458,0.3428282921877849,-2.702998277852527,0.0
87,10.745789289474487,-4.566432991227561,10.71536735596572,39.19715394127755,-50.8697783554299,0.0,2.4049259557044307,0.05,0.0780935287475586,1.3383231163024902,0.024622366,0.020618988,-4.916942460190901,0.0,40000,5.123204469680786,0.3590699056540206,0.3055927886005438,-2.5316620787568853,0.0
88,10.788559198379517,-3.699908077141994,17.036687946987332,113.46313015118706,-163.79914009913244,0.0,2.402605880606274,0.05,0.030755281448364258,1.1932475566864014,0.02555275,0.021197291,-4.79523902188601,0.0,40000,4.6610634326934814,0.4771180990336913,0.3785606485458639,-2.663236581808592,0.0
89,10.36864161491394,-4.178543249538286,19.08256878815241,128.5159016801024,-194.22329141343982,0.0,1.9587798096557039,0.05,0.033690452575683594,0.949955940246582,0.024813522,0.023540642,-4.733569444651238,0.0,40000,4.471424579620361,0.46097421767034086,0.3529836826049028,-2.594343122438697,0.0
90,10.467818975448608,-4.715373331500236,13.697567344039566,101.01123764006883,-88.98885585437958,0.0,2.7129614196955796,0.05,0.13409924507141113,1.2034640312194824,0.025675854,0.01880323,-4.731749833336138,0.0,40000,4.739032745361328,0.4929737592455622,0.3648440946613513,-2.4431857277120645,0.0
91,10.10322380065918,-5.1305993204593685,12.085300810268524,50.850033161180626,-53.61793761724216,0.0,2.510256771088726,0.05,0.036116600036621094,1.0525095462799072,0.025023492,0.020566758,-4.77163478204846,0.0,40000,4.606046676635742,0.42216859243726546,0.3367496823966611,-2.641366686020461,0.0
92,10.370169878005981,-3.432763923363109,15.360926328946146,166.47676634938512,-47.410793283063,0.0,2.4243950435280963,0.05,0.034776926040649414,1.0344388484954834,0.025292797,0.027106326,-4.637747696179925,0.0,40000,4.97777247428894,0.6239885539053447,0.40792590159776876,-2.6647878316516853,0.0
